time	tx_time	frame_num	pupil_x	pupil_y	pupil_area	status	delay
288273.880667	288273.882167	789	401.153846154	202.935897436	234.0	0	0.00164873595349
288273.912769	288273.914089	790	401.121338912	202.945606695	239.0	0	0.00146339653293
288273.944698	288273.946205	791	401.232758621	202.943965517	232.0	0	0.00166352686938
288273.976712	288273.978204	792	401.199152542	203.016949153	236.0	0	0.00163968023844
288274.00864	288274.020227	793	401.109170306	202.951965066	229.0	0	0.0117168315337
288274.040686	288274.042171	794	401.038626609	202.957081545	233.0	0	0.00163243571296
288274.088647	288274.090174	795	401.169491525	202.872881356	236.0	0	0.00168254377786
288274.120654	288274.122222	796	401.114893617	202.893617021	235.0	0	0.00171303120442
288274.152588	288274.154179	797	401.264957265	202.97008547	234.0	0	0.00173506664578
288274.184604	288274.191328	798	401.245762712	202.902542373	236.0	0	0.00685755821178
288274.216636	288274.222203	799	401.235042735	202.863247863	234.0	0	0.00576363311848
288274.248586	288274.250158	800	401.188841202	202.965665236	233.0	0	0.00174019817496
288274.280552	288274.282122	801	401.307017544	202.864035088	228.0	0	0.00171665346716
288274.312689	288274.316151	802	401.23628692	202.864978903	237.0	0	0.00360657216515
288274.344604	288274.347152	803	401.207627119	202.88559322	236.0	0	0.00268983631395
288274.376567	288274.378251	804	401.285714286	202.957983193	238.0	0	0.00183196237776
288274.40863	288274.410345	805	401.159663866	202.991596639	238.0	0	0.0018675813335
288274.440489	288274.442783	806	401.008510638	203.008510638	235.0	0	0.00243627751479
288274.488572	288274.490273	807	401.141630901	202.974248927	233.0	0	0.00185339408927
288274.520484	288274.522132	808	401.217021277	202.919148936	235.0	0	0.00179543776903
288274.552556	288274.554269	809	401.02991453	202.94017094	234.0	0	0.00185490341391
288274.584557	288274.586202	810	401.147679325	202.991561181	237.0	0	0.0017875895137
288274.616556	288274.618219	811	401.245762712	203.033898305	236.0	0	0.00181022874312
288274.648447	288274.659267	812	401.147058824	203.0	238.0	0	0.0109839258948
288274.680588	288274.682214	813	401.012711864	203.0	236.0	0	0.00176012067823
288274.712495	288274.71424	814	401.12987013	202.822510823	231.0	0	0.00189112609951
288274.744576	288274.746275	815	401.255319149	202.957446809	235.0	0	0.00184554589214
288274.776565	288274.784275	816	401.161702128	203.008510638	235.0	0	0.00784945610212
288274.80856	288274.810165	817	401.204255319	202.957446809	235.0	0	0.00174412236083
288274.840729	288274.842211	818	401.124463519	202.995708155	233.0	0	0.00162307819119
288274.888667	288274.89019	819	401.123931624	202.893162393	234.0	0	0.00168978830334
288274.920698	288274.922237	820	401.168103448	202.918103448	232.0	0	0.00167650665389
288274.952666	288274.956342	821	401.196581197	202.923076923	234.0	0	0.00381364516215
288274.984635	288274.987201	822	401.161016949	202.915254237	236.0	0	0.00270160869695
288275.016819	288275.018216	823	401.222222222	202.944444444	234.0	0	0.00154308642959
288275.048605	288275.050252	824	401.194092827	202.890295359	237.0	0	0.00179694709368
288275.080521	288275.082285	825	401.208333333	202.904166667	240.0	0	0.00190591701539
288275.112656	288275.114221	826	401.081545064	202.918454936	233.0	0	0.00171725719701
288275.144662	288275.146213	827	401.123931624	202.863247863	234.0	0	0.00168163818307
288275.176413	288275.178122	828	401.184549356	202.875536481	233.0	0	0.00184373470256
288275.208542	288275.221437	829	401.158119658	203.004273504	234.0	0	0.0130250742077
288275.240739	288275.242206	830	401.243589744	202.811965812	234.0	0	0.00160979654174
288275.288633	288275.299308	831	401.253218884	202.969957082	233.0	0	0.0108659003163
288275.320692	288275.322181	832	401.14893617	202.868085106	235.0	0	0.00163454870926
288275.352635	288275.354199	833	401.051502146	202.965665236	233.0	0	0.00170759781031
288275.384637	288275.386198	834	401.071729958	202.953586498	237.0	0	0.00170729594538
288275.416669	288275.42427	835	401.211864407	203.13559322	236.0	0	0.00774441036629
288275.44861	288275.450326	836	401.322033898	202.966101695	236.0	0	0.00185611081542
288275.480739	288275.482227	837	401.156779661	202.995762712	236.0	0	0.00163485057419
288275.512657	288275.514219	838	401.131355932	202.93220339	236.0	0	0.00170820148196
288275.544571	288275.548243	839	401.119834711	202.892561983	242.0	0	0.00381364516215
288275.576569	288275.580335	840	401.237288136	202.838983051	236.0	0	0.00391597423004
288275.608523	288275.610225	841	401.200873362	202.908296943	229.0	0	0.00184584769886
288275.640577	288275.642242	842	401.223684211	202.947368421	228.0	0	0.00180902128341
288275.688597	288275.690543	843	401.260683761	202.824786325	234.0	0	0.0020885397098
288275.720657	288275.73625	844	401.170212766	202.974468085	235.0	0	0.0157372478279
288275.752619	288275.754232	845	401.187234043	202.889361702	235.0	0	0.00175680028042
288275.784606	288275.786233	846	401.289915966	202.878151261	238.0	0	0.0017758171889
288275.816502	288275.81818	847	401.192307692	202.923076923	234.0	0	0.0018099269364
288275.848615	288275.860194	848	401.143459916	202.928270042	237.0	0	0.0118523647543
288275.880493	288275.882189	849	401.309322034	202.902542373	236.0	0	0.00183679210022
288275.912697	288275.914236	850	401.092436975	202.865546218	238.0	0	0.00168707163539
288275.94459	288275.946463	851	401.147679325	202.953586498	237.0	0	0.00201217021095
288275.976617	288275.978245	852	401.25	202.872881356	236.0	0	0.00178185431287
288276.008552	288276.016403	853	401.113924051	203.080168776	237.0	0	0.00799736537738
288276.04055	288276.042243	854	401.140425532	202.936170213	235.0	0	0.00184614956379
288276.088515	288276.094217	855	401.142241379	202.943965517	232.0	0	0.00588226236869
288276.120604	288276.122314	856	401.051282051	202.846153846	234.0	0	0.00184765888844
288276.152731	288276.154251	857	401.144680851	202.808510638	235.0	0	0.00166563986568
288276.184513	288276.188335	858	401.233050847	202.881355932	236.0	0	0.00398691033479
288276.216567	288276.219333	859	401.262711864	202.902542373	236.0	0	0.00290928542381
288276.248472	288276.250342	860	401.215767635	202.979253112	241.0	0	0.0020511096227
288276.280497	288276.282387	861	401.135021097	202.983122363	237.0	0	0.00205744855339
288276.312576	288276.314249	862	401.204255319	202.940425532	235.0	0	0.00183498091064
288276.344493	288276.346425	863	401.162393162	202.897435897	234.0	0	0.00207163579762
288276.376445	288276.378226	864	401.255411255	202.848484848	231.0	0	0.00192493386567
288276.408515	288276.41034	865	401.152838428	203.056768559	229.0	0	0.00197172159096
288276.440473	288276.453333	866	401.211206897	202.995689655	232.0	0	0.0130036424962
288276.488525	288276.500286	867	401.25974026	202.80952381	231.0	0	0.0119030765491
288276.520531	288276.522327	868	401.109170306	202.951965066	229.0	0	0.00194032851141
288276.552488	288276.554299	869	401.193133047	202.871244635	233.0	0	0.00196809927002
288276.584517	288276.586384	870	401.231759657	202.931330472	233.0	0	0.00201035907958
288276.616503	288276.625377	871	401.115879828	202.862660944	233.0	0	0.00902186374879
288276.648584	288276.656408	872	401.276150628	203.012552301	239.0	0	0.00797200953821
288276.680587	288276.68228	873	401.051948052	203.108225108	231.0	0	0.00184916809667
288276.712651	288276.714322	874	401.115384615	202.957264957	234.0	0	0.00181626586709
288276.744633	288276.749408	875	401.215517241	202.922413793	232.0	0	0.00492779462365
288276.776615	288276.781386	876	401.175965665	202.806866953	233.0	0	0.00491089065326
288276.808586	288276.812392	877	401.233050847	202.877118644	236.0	0	0.00394827278797
288276.840598	288276.842339	878	401.143459916	202.949367089	237.0	0	0.00188478711061
288276.888535	288276.890321	879	401.165975104	202.925311203	241.0	0	0.00193036731798
288276.920531	288276.922346	880	401.233050847	203.072033898	236.0	0	0.0019530064892
288276.952595	288276.954289	881	401.158798283	203.077253219	233.0	0	0.00184464029735
288276.984436	288276.986248	882	401.017094017	202.957264957	234.0	0	0.00196025107289
288277.01653	288277.018271	883	401.144680851	202.995744681	235.0	0	0.00188810750842
288277.048562	288277.050355	884	401.242553191	202.944680851	235.0	0	0.0019412341062
288277.080548	288277.093382	885	401.176724138	202.810344828	232.0	0	0.0129825125914
288277.112544	288277.114264	886	401.127118644	202.927966102	236.0	0	0.00186909065815
288277.14466	288277.146389	887	401.13559322	202.851694915	236.0	0	0.0018718073261
288277.17641	288277.178248	888	401.233050847	202.809322034	236.0	0	0.00200975534972
288277.208414	288277.217305	889	401.175213675	202.735042735	234.0	0	0.00903786206618
288277.240598	288277.242284	890	401.204255319	202.855319149	235.0	0	0.00183316977927
288277.288498	288277.295485	891	401.179166667	202.929166667	240.0	0	0.00713556731353
288277.320475	288277.322295	892	401.145922747	202.957081545	233.0	0	0.0019551194855
288277.352423	288277.3543	893	401.277777778	202.799145299	234.0	0	0.00202364072902
288277.384446	288277.389346	894	401.047826087	202.830434783	230.0	0	0.00508234475274
288277.416521	288277.420434	895	401.063559322	202.800847458	236.0	0	0.00405754457461
288277.448518	288277.450209	896	401.230434783	202.691304348	230.0	0	0.00182049185969
288277.480476	288277.482306	897	401.248945148	202.827004219	237.0	0	0.00196598633192
288277.512547	288277.514318	898	401.245762712	202.724576271	236.0	0	0.00192100979621
288277.544588	288277.546323	899	401.068376068	202.653846154	234.0	0	0.00188207044266
288277.576595	288277.578312	900	401.208510638	202.446808511	235.0	0	0.00186214793939
288277.608518	288277.610303	901	401.236514523	202.580912863	241.0	0	0.00193580071209
288277.640552	288277.642331	902	401.322033898	202.241525424	236.0	0	0.00192644319031
288277.688574	288277.70135	903	401.362869198	202.421940928	237.0	0	0.0129302915302
288277.720654	288277.72232	904	401.331932773	202.201680672	238.0	0	0.00181143614464
288277.752809	288277.754316	905	401.33744856	202.29218107	243.0	0	0.00165990460664
288277.784571	288277.786365	906	401.247933884	202.433884298	242.0	0	0.00193730997853
288277.816598	288277.818344	907	401.169491525	202.360169492	236.0	0	0.00189384276746
288277.848484	288277.857348	908	401.215189873	202.459915612	237.0	0	0.00902427855181
288277.880433	288277.882306	909	401.369294606	202.485477178	241.0	0	0.00201609433861
288277.912521	288277.914325	910	401.307053942	202.651452282	241.0	0	0.00195451581385
288277.944601	288277.946398	911	401.325102881	202.448559671	243.0	0	0.00194787490182
288277.976529	288277.982336	912	401.251028807	202.283950617	243.0	0	0.00595802813768
288278.008494	288278.013325	913	401.266393443	202.18852459	244.0	0	0.00498182675801
288278.040591	288278.042402	914	401.362549801	202.247011952	251.0	0	0.00196387333563
288278.088564	288278.090377	915	401.404761905	202.388888889	252.0	0	0.0019967755652
288278.120591	288278.122429	916	401.330612245	202.440816327	245.0	0	0.00200643495191
288278.152493	288278.154488	917	401.465306122	202.563265306	245.0	0	0.00214106257772
288278.18475	288278.186425	918	401.383399209	202.561264822	253.0	0	0.00180479534902
288278.216834	288278.218238	919	401.37804878	202.508130081	246.0	0	0.0015421808348
288278.248556	288278.250325	920	401.347826087	202.347826087	253.0	0	0.0019252357306
288278.280567	288278.294462	921	401.339920949	202.438735178	253.0	0	0.0140365927364
288278.312645	288278.314385	922	401.217054264	202.364341085	258.0	0	0.0018974650884
288278.344565	288278.346362	923	401.235059761	202.378486056	251.0	0	0.00195542129222
288278.37656	288278.378333	924	401.219230769	202.434615385	260.0	0	0.00196236406919
288278.408438	288278.41937	925	401.31640625	202.41015625	256.0	0	0.0111200627871
288278.440491	288278.442399	926	401.381889764	202.377952756	254.0	0	0.00206831539981
288278.488546	288278.497409	927	401.345238095	202.551587302	252.0	0	0.00903031567577
288278.520625	288278.522422	928	401.249027237	202.591439689	257.0	0	0.00193398958072
288278.552527	288278.554373	929	401.243137255	202.517647059	255.0	0	0.00198892730987
288278.584594	288278.590376	930	401.325490196	202.403921569	255.0	0	0.00592693703948
288278.616555	288278.621473	931	401.404	202.344	250.0	0	0.00505879998673
288278.648575	288278.650447	932	401.408	202.2	250.0	0	0.0020169998752
288278.680378	288278.682396	933	401.342629482	202.334661355	251.0	0	0.00216370180715
288278.712526	288278.715881	934	401.321428571	202.420634921	252.0	0	0.00350846903166
288278.744484	288278.746371	935	401.295275591	202.488188976	254.0	0	0.00203058344778
288278.776383	288278.778308	936	401.276679842	202.498023715	253.0	0	0.00206318381242
288278.808551	288278.810379	937	401.301587302	202.464285714	252.0	0	0.00197141972603
288278.840535	288278.855519	938	401.474708171	202.385214008	257.0	0	0.0151447051321
288278.888527	288278.89032	939	401.231372549	202.290196078	255.0	0	0.00195028976304
288278.920456	288278.933374	940	401.230769231	202.403846154	260.0	0	0.0130778989987
288278.952443	288278.954373	941	401.205426357	202.356589147	258.0	0	0.00208612490678
288278.984459	288278.986359	942	401.201550388	202.34496124	258.0	0	0.00204627995845
288279.016422	288279.018266	943	401.272373541	202.416342412	257.0	0	0.0019850031822
288279.048336	288279.058277	944	401.312252964	202.233201581	253.0	0	0.0100711141713
288279.080337	288279.082275	945	401.239382239	202.328185328	259.0	0	0.00206137268106
288279.112361	288279.114272	946	401.385826772	202.165354331	254.0	0	0.00203662051354
288279.14432	288279.146366	947	401.342307692	202.442307692	260.0	0	0.00218935951125
288279.176339	288279.18335	948	401.280155642	202.373540856	257.0	0	0.00715307495557
288279.208486	288279.214346	949	401.2265625	202.40234375	256.0	0	0.00602202158188
288279.240577	288279.242356	950	401.346303502	202.389105058	257.0	0	0.00194515823387
288279.288504	288279.290466	951	401.37007874	202.263779528	254.0	0	0.00212204566924
288279.320372	288279.322438	952	401.318897638	202.200787402	254.0	0	0.00224520283518
288279.352472	288279.355382	953	401.235059761	202.330677291	251.0	0	0.00305477989605
288279.384519	288279.386377	954	401.274509804	202.380392157	255.0	0	0.00200190715259
288279.416645	288279.418396	955	401.22745098	202.329411765	255.0	0	0.00189806876006
288279.448524	288279.450442	956	401.21875	202.43359375	256.0	0	0.00207797478652
288279.480638	288279.495485	957	401.317269076	202.281124498	249.0	0	0.0150212461594
288279.512588	288279.514388	958	401.341269841	202.424603175	252.0	0	0.00196477887221
288279.544545	288279.54636	959	401.347826087	202.415019763	253.0	0	0.00197504198877
288279.576524	288279.578473	960	401.37704918	202.737704918	244.0	0	0.00210393435555
288279.608489	288279.620429	961	401.290322581	202.556451613	248.0	0	0.012096264225
288279.640543	288279.642396	962	401.191836735	202.620408163	245.0	0	0.00199707748834
288279.688564	288279.698502	963	401.236734694	202.681632653	245.0	0	0.0100774531602
288279.720534	288279.722386	964	401.296296296	202.604938272	243.0	0	0.0019850031822
288279.752506	288279.754396	965	401.352	202.684	250.0	0	0.00202937598806
288279.784581	288279.786364	966	401.400809717	202.538461538	247.0	0	0.00192493392387
288279.816451	288279.823425	967	401.307377049	202.737704918	244.0	0	0.00711594673339
288279.848522	288279.854426	968	401.226720648	202.655870445	247.0	0	0.00605009414721
288279.88039	288279.88243	969	401.276	202.536	250.0	0	0.00217547413195
288279.912456	288279.914402	970	401.319672131	202.635245902	244.0	0	0.00209548242856
288279.944393	288279.947399	971	401.337349398	202.710843373	249.0	0	0.00314775144216
288279.976443	288279.978424	972	401.329218107	202.810699588	243.0	0	0.00216762593482
288280.008401	288280.010385	973	401.387755102	202.86122449	245.0	0	0.00213834590977
288280.040495	288280.042362	974	401.209876543	202.893004115	243.0	0	0.00202182959765
288280.088578	288280.090354	975	401.22406639	202.726141079	241.0	0	0.00192010420142
288280.120488	288280.13445	976	401.231404959	202.789256198	242.0	0	0.0141208104906
288280.152345	288280.154374	977	401.320987654	202.617283951	243.0	0	0.00218543538358
288280.184501	288280.186473	978	401.302904564	202.705394191	241.0	0	0.00209216197254
288280.216289	288280.21831	979	401.171428571	202.710204082	245.0	0	0.0021428737673
288280.248472	288280.259368	980	401.314285714	202.812244898	245.0	0	0.011044598883
288280.28034	288280.282319	981	401.371900826	202.694214876	242.0	0	0.00211902713636
288280.312296	288280.314354	982	401.238866397	202.870445344	247.0	0	0.00219901889795
288280.344284	288280.345625	983	401.301652893	202.814049587	242.0	0	0.00151290086797
288280.376404	288280.384452	984	401.280991736	202.739669421	242.0	0	0.00820232543629
288280.408545	288280.410456	985	401.256198347	202.801652893	242.0	0	0.0020788803813
288280.440466	288280.442442	986	401.228215768	202.726141079	241.0	0	0.00213110138429
288280.488532	288280.490392	987	401.164609053	202.87654321	243.0	0	0.00202484813053
288280.520534	288280.52246	988	401.142857143	202.840816327	245.0	0	0.00210001022788
288280.552401	288280.556467	989	401.16872428	202.588477366	243.0	0	0.00423413020326
288280.58459	288280.587469	990	401.402542373	202.762711864	236.0	0	0.00303908338537
288280.616498	288280.61845	991	401.34439834	202.89626556	241.0	0	0.00211238634074
288280.648489	288280.650377	992	401.294605809	202.87966805	241.0	0	0.00203058338957
288280.680603	288280.682184	993	401.331950207	202.829875519	241.0	0	0.00172601098893
288280.712586	288280.714464	994	401.245833333	202.8125	240.0	0	0.00200915161986
288280.744554	288280.746385	995	401.22406639	202.842323651	241.0	0	0.0019807771896
288280.776457	288280.778447	996	401.155737705	202.713114754	244.0	0	0.00215011829278
288280.808388	288280.821518	997	401.4375	202.854166667	240.0	0	0.0132771237986
288280.840389	288280.842457	998	401.292887029	202.715481172	239.0	0	0.00220837641973
288280.888386	288280.890397	999	401.137651822	202.886639676	247.0	0	0.00215102382936
288280.920434	288280.922422	1000	401.167346939	202.697959184	245.0	0	0.00211993273115
288280.952374	288280.954457	1001	401.247933884	202.880165289	242.0	0	0.00224037311273
288280.984447	288280.992463	1002	401.245901639	202.807377049	244.0	0	0.00817696959712
288281.016412	288281.024452	1003	401.309917355	202.797520661	242.0	0	0.00819930690341
288281.048413	288281.050435	1004	401.264227642	202.882113821	246.0	0	0.00217517232522
288281.080452	288281.082447	1005	401.326359833	202.744769874	239.0	0	0.00214045890607
288281.112553	288281.11743	1006	401.225409836	202.762295082	244.0	0	0.00501744577195
288281.144464	288281.148573	1007	401.388185654	202.873417722	237.0	0	0.00424982665572
288281.176537	288281.178407	1008	401.148148148	202.781893004	243.0	0	0.00200764241163
288281.20841	288281.210462	1009	401.296610169	202.860169492	236.0	0	0.0021963021718
288281.240355	288281.242462	1010	401.373443983	202.850622407	241.0	0	0.0022539566271
288281.288431	288281.291022	1011	401.322175732	202.874476987	239.0	0	0.00274175551021
288281.320539	288281.322634	1012	401.232365145	202.746887967	241.0	0	0.00223554344848
288281.352476	288281.354446	1013	401.244813278	202.738589212	241.0	0	0.00211842346471
288281.384256	288281.385377	1014	401.330612245	202.816326531	245.0	0	0.00126024760539
288281.41627	288281.429562	1015	401.230452675	202.728395062	243.0	0	0.013456426037
288281.448262	288281.449392	1016	401.300411523	202.868312757	243.0	0	0.00128077383852
288281.480287	288281.481406	1017	401.261410788	202.771784232	241.0	0	0.00126417173306
288281.512302	288281.513431	1018	401.394957983	202.74789916	238.0	0	0.00125783274416
288281.544436	288281.554468	1019	401.221757322	202.815899582	239.0	0	0.0101903472096
288281.576471	288281.578507	1020	401.196721311	202.852459016	244.0	0	0.00219932076288
288281.608453	288281.610443	1021	401.294605809	202.817427386	241.0	0	0.00213502551196
288281.640471	288281.64247	1022	401.285123967	202.79338843	242.0	0	0.00213562918361
288281.68844	288281.690437	1023	401.319502075	202.809128631	241.0	0	0.00213955331128
288281.720369	288281.726464	1024	401.190871369	202.900414938	241.0	0	0.00623362243641
288281.752325	288281.757519	1025	401.208333333	202.8	240.0	0	0.00533650722355
288281.784421	288281.7886	1026	401.260162602	202.808943089	246.0	0	0.00432166829705
288281.816385	288281.818578	1027	401.370833333	202.825	240.0	0	0.00233153352747
288281.84845	288281.850494	1028	401.233606557	202.93442623	244.0	0	0.00219298177399
288281.880501	288281.882514	1029	401.344262295	202.893442623	244.0	0	0.00215343869058
288281.91248	288281.914477	1030	401.286919831	202.839662447	237.0	0	0.0021386477747
288281.944722	288281.946443	1031	401.266393443	202.856557377	244.0	0	0.00184886628995
288281.976335	288281.992088	1032	401.178423237	202.838174274	241.0	0	0.0158963258727
288282.008435	288282.010503	1033	401.246808511	202.706382979	235.0	0	0.00223976944108
288282.040341	288282.041478	1034	401.261410788	202.771784232	241.0	0	0.00127715157578
288282.088295	288282.089446	1035	401.411016949	202.843220339	236.0	0	0.00129254616331
288282.120383	288282.122489	1036	401.233050847	202.919491525	236.0	0	0.00223614717834
288282.152317	288282.153451	1037	401.196721311	202.852459016	244.0	0	0.00127503857948
288282.184246	288282.194475	1038	401.193133047	202.86695279	233.0	0	0.0103738754988
288282.216319	288282.217548	1039	401.331932773	202.785714286	238.0	0	0.00137012312189
288282.248444	288282.250557	1040	401.309322034	202.805084746	236.0	0	0.00225365482038
288282.280269	288282.281418	1041	401.278481013	202.772151899	237.0	0	0.00129435735289
288282.312396	288282.318595	1042	401.307692308	202.803418803	234.0	0	0.00640115235001
288282.344457	288282.350601	1043	401.177966102	202.877118644	236.0	0	0.00629821955226
288282.376399	288282.377547	1044	401.171548117	202.90376569	239.0	0	0.00128409423633
288282.408455	288282.410563	1045	401.212121212	202.766233766	231.0	0	0.00224822136806
288282.440421	288282.443539	1046	401.201680672	202.819327731	238.0	0	0.00327543640742
288282.48836	288282.4896	1047	401.256410256	202.897435897	234.0	0	0.00146671693074
288282.520359	288282.521544	1048	401.375527426	202.877637131	237.0	0	0.00132725958247
288282.552264	288282.553577	1049	401.187772926	202.912663755	229.0	0	0.00143049424514
288282.58423	288282.585412	1050	401.223175966	202.789699571	233.0	0	0.00130703527248
288282.616235	288282.617426	1051	401.093617021	202.842553191	235.0	0	0.00133661710424
288282.648229	288282.649422	1052	401.19047619	202.675324675	231.0	0	0.00133571156766
288282.680264	288282.681456	1053	401.217391304	202.813043478	230.0	0	0.00133208930492
288282.712418	288282.714468	1054	401.230769231	202.961538462	234.0	0	0.00218392611714
288282.744514	288282.755599	1055	401.327659574	202.825531915	235.0	0	0.0112229955848
288282.776361	288282.777527	1056	401.193965517	202.974137931	232.0	0	0.00130914821057
288282.80841	288282.809514	1057	401.309322034	202.805084746	236.0	0	0.00124787149252
288282.840352	288282.84152	1058	401.127659574	202.808510638	235.0	0	0.00130824267399
288282.888348	288282.889514	1059	401.184549356	202.918454936	233.0	0	0.00130673340755
288282.920354	288282.921517	1060	401.319148936	202.923404255	235.0	0	0.00130763894413
288282.952264	288282.958552	1061	401.288209607	202.751091703	229.0	0	0.00643405463779
288282.984366	288282.985538	1062	401.203539823	202.836283186	226.0	0	0.00130824267399
288283.016362	288283.017548	1063	401.212765957	202.731914894	235.0	0	0.00136046373518
288283.048383	288283.049592	1064	401.245762712	202.75	236.0	0	0.00135291734478
288283.080485	288283.083544	1065	401.110638298	202.914893617	235.0	0	0.00320570776239
288283.112509	288283.114528	1066	401.253218884	202.86695279	233.0	0	0.00216521107359
288283.144476	288283.146551	1067	401.292372881	202.860169492	236.0	0	0.00222407298861
288283.176316	288283.177464	1068	401.355263158	202.811403509	228.0	0	0.00129254616331
288283.208352	288283.209567	1069	401.214592275	202.836909871	233.0	0	0.00135593587765
288283.240321	288283.241491	1070	401.223684211	202.807017544	228.0	0	0.00130975194043
288283.288311	288283.289522	1071	401.244541485	202.777292576	229.0	0	0.00136529339943
288283.320481	288283.322594	1072	401.387234043	202.919148936	235.0	0	0.00225425849203
288283.352462	288283.354584	1073	401.260504202	202.890756303	238.0	0	0.00226693641162
288283.384382	288283.395701	1074	401.35443038	202.869198312	237.0	0	0.0114750451175
288283.416465	288283.418534	1075	401.138528139	202.861471861	231.0	0	0.00221954507288
288283.448353	288283.449524	1076	401.186956522	202.813043478	230.0	0	0.00132001505699
288283.480341	288283.481526	1077	401.140969163	202.850220264	227.0	0	0.0013254484511
288283.512389	288283.520545	1078	401.254310345	202.814655172	232.0	0	0.0083946075174
288283.544349	288283.551547	1079	401.30472103	202.858369099	233.0	0	0.00733811251121
288283.576321	288283.577488	1080	401.224576271	202.927966102	236.0	0	0.00130612973589
288283.608293	288283.609465	1081	401.21888412	202.811158798	233.0	0	0.00131307239644
288283.640348	288283.644581	1082	401.341991342	202.718614719	231.0	0	0.00439350993838
288283.688381	288283.691543	1083	401.231759657	202.832618026	233.0	0	0.00331135722809
288283.720214	288283.722531	1084	401.283261803	202.91416309	233.0	0	0.00247129274067
288283.752209	288283.754538	1085	401.290598291	202.884615385	234.0	0	0.00249544123653
288283.784192	288283.785461	1086	401.264957265	202.752136752	234.0	0	0.00141479773447
288283.816205	288283.818325	1087	401.213043478	202.817391304	230.0	0	0.00226633273996
288283.848212	288283.849779	1088	401.141630901	202.738197425	233.0	0	0.00172812398523
288283.88041	288283.881551	1089	401.137339056	202.858369099	233.0	0	0.00130673340755
288283.912397	288283.913583	1090	401.288209607	202.917030568	229.0	0	0.00134597468423
288283.944366	288283.956736	1091	401.244541485	202.925764192	229.0	0	0.0125182584743
288283.976397	288283.977539	1092	401.17167382	202.905579399	233.0	0	0.00129043316701
288284.008424	288284.009597	1093	401.167381974	202.879828326	233.0	0	0.00131578906439
288284.04036	288284.041521	1094	401.257641921	202.794759825	229.0	0	0.00131156313
288284.088423	288284.089601	1095	401.242553191	202.829787234	235.0	0	0.00132786331233
288284.120416	288284.121571	1096	401.120171674	202.896995708	233.0	0	0.00131005380535
288284.152344	288284.159731	1097	401.280172414	202.870689655	232.0	0	0.00752737605944
288284.184402	288284.185574	1098	401.213973799	202.925764192	229.0	0	0.00130854453892
288284.216251	288284.217466	1099	401.25	202.810344828	232.0	0	0.00136348226806
288284.248316	288284.249514	1100	401.176724138	202.875	232.0	0	0.00134446535958
288284.280354	288284.284702	1101	401.255319149	202.834042553	235.0	0	0.00449583906448
288284.312321	288284.315608	1102	401.191489362	202.834042553	235.0	0	0.00344055145979
288284.344391	288284.345699	1103	401.272727273	202.874458874	231.0	0	0.00145585008431
288284.376368	288284.37753	1104	401.202531646	202.890295359	237.0	0	0.00130794080906
288284.408375	288284.409588	1105	401.244635193	202.841201717	233.0	0	0.00136318046134
288284.440339	288284.441522	1106	401.144104803	202.851528384	229.0	0	0.00133148557507
288284.488316	288284.489537	1107	401.161572052	202.624454148	229.0	0	0.00136378413299
288284.520266	288284.521529	1108	401.273504274	202.786324786	234.0	0	0.00140634580748
288284.552267	288284.553516	1109	401.125541126	202.835497835	231.0	0	0.00141208106652
288284.584346	288284.596594	1110	401.271551724	202.948275862	232.0	0	0.0123899697792
288284.616335	288284.617508	1111	401.137931034	202.887931034	232.0	0	0.00131337426137
288284.648365	288284.649578	1112	401.137339056	202.845493562	233.0	0	0.00135291734478
288284.680338	288284.681503	1113	401.194805195	202.874458874	231.0	0	0.00130643154262
288284.71234	288284.721705	1114	401.161016949	202.940677966	236.0	0	0.00950815324904
288284.744272	288284.752646	1115	401.19047619	202.948051948	231.0	0	0.0085684764199
288284.776284	288284.777503	1116	401.270386266	202.845493562	233.0	0	0.001375556516
288284.808283	288284.809518	1117	401.072033898	202.838983051	236.0	0	0.00139336596476
288284.840351	288284.84577	1118	401.077586207	202.840517241	232.0	0	0.00556984171271
288284.888319	288284.88953	1119	401.122362869	202.848101266	237.0	0	0.00136257667327
288284.920354	288284.923644	1120	401.204347826	202.869565217	230.0	0	0.00343451433582
288284.952383	288284.955667	1121	401.435344828	202.775862069	232.0	0	0.00342877907678
288284.984354	288284.985539	1122	401.229787234	202.931914894	235.0	0	0.00135201174999
288285.016365	288285.017528	1123	401.206008584	202.862660944	233.0	0	0.00131458166288
288285.048445	288285.049679	1124	401.0	202.831223629	237.0	0	0.00137676391751
288285.08032	288285.081533	1125	401.047008547	202.948717949	234.0	0	0.00135412474629
288285.112378	288285.113556	1126	401.156779661	202.902542373	236.0	0	0.00132061872864
288285.144256	288285.145611	1127	401.262711864	203.025423729	236.0	0	0.00149992102524
288285.176331	288285.17753	1128	401.375	202.801724138	232.0	0	0.00140694947913
288285.208318	288285.209549	1129	401.110169492	202.927966102	236.0	0	0.00139034743188
288285.240287	288285.241559	1130	401.309012876	202.824034335	233.0	0	0.00141540146433
288285.288238	288285.289586	1131	401.103448276	202.775862069	232.0	0	0.00149116729153
288285.3202	288285.321579	1132	401.224137931	202.913793103	232.0	0	0.00149750616401
288285.352318	288285.360682	1133	401.275423729	203.016949153	236.0	0	0.00850418116897
288285.384285	288285.385558	1134	401.288135593	202.881355932	236.0	0	0.00142053299351
